0.000000000000000000e+00
3.277358603879709439e-04
1.312566100376247715e-03
2.954762785421216446e-03
5.251705558762006024e-03
8.197879935685133471e-03
1.178488838809448915e-02
1.600147422754729862e-02
2.083355823812070573e-02
2.626428795364580543e-02
3.227409941724326131e-02
3.884079120496703591e-02
4.593961043996496602e-02
5.354335046914468488e-02
6.162245982113902926e-02
7.014516201263813755e-02
7.907758572013179332e-02
8.838390478601609868e-02
9.802648748208690754e-02
1.079660544098767078e-01
1.181618443763047255e-01
1.285717875448856851e-01
1.391526851274693111e-01
1.498603948493266169e-01
1.606500213915171282e-01
1.714761109890051982e-01
1.822928493410704009e-01
1.930542619722915021e-01
2.037144161678684506e-01
2.142276235963631037e-01
2.245486427261531581e-01
2.346328801390471508e-01
2.444365898456320463e-01
2.539170697120304854e-01
2.630328541168239775e-01
2.717439019699295910e-01
2.800117792421546459e-01
2.877998351749445072e-01
2.950733713643948208e-01
3.017998029418387240e-01
3.079488111051264521e-01
3.134924862899550191e-01
3.184054613091521491e-01
3.226650338294974607e-01
3.262512776003123616e-01
3.291471418954760031e-01
3.313385386805327570e-01
3.328144170689314452e-01
3.335668246859542774e-01
3.335909556153260347e-01
3.328851846615898391e-01
3.314510877208499684e-01
3.292934481131530311e-01
3.264202487913417938e-01
3.228426504034012101e-01
3.185749552478504554e-01
3.136345572243376401e-01
3.080418779439997867e-01
3.018202892260597459e-01
2.949960222682940225e-01
2.875980638391242850e-01
2.796580398978987803e-01
2.712100871071775332e-01
2.622907127562444374e-01
2.529386436683915829e-01
2.431946647155282248e-01
2.331014476120835122e-01
2.227033707058264367e-01
2.120463305258567521e-01
2.011775458874579259e-01
1.901453553895460502e-01
1.789990091729296018e-01
1.677884558363505751e-01
1.565641254321770426e-01
1.453767094845215546e-01
1.342769389893699317e-01
1.233153613689385725e-01
1.125421173608338460e-01
1.020067188266575858e-01
9.175782846440679041e-02
8.184304240437191569e-02
7.230867665923529364e-02
6.319955838573780571e-02
5.455882289765576210e-02
4.642771734798600836e-02
3.884541197223705111e-02
3.184881975468723675e-02
2.547242534550272358e-02
1.974812401884790819e-02
1.470507142072922935e-02
1.036954481044282013e-02
6.764816451357564056e-03
3.911039755535423990e-03
1.825148732602870473e-03
5.207712365610766680e-04
8.156445104858147380e-06
2.941169447605747052e-04
1.381985732018218465e-03
3.271588375892975787e-03
5.959230521290769488e-03
9.437700845453226781e-03
1.369628951192184904e-02
1.872082209817566359e-02
2.449370890467563941e-02
3.099400948478035073e-02
3.819751216719614872e-02
4.607682827558848976e-02
5.460150068400278917e-02
